index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)	second_ratio_SNR (division)	probe_index (division)	mean_time (division)	order_index (division)	success_ratio (sequential)	success_rate (sequential)	mean_second_ratio (sequential)	second_ratio_SNR (sequential)	probe_index (sequential)	mean_time (sequential)	order_index (sequential)
161	1	5.563158538893367	0.0844468031542764	58.527041711749476	161	128.39462151383307	104	1	4.714668275944162	0.08026367590005354	66.22600709940005	161	130.9942768637516	
162	1	4.838678460137484	0.07098790818058388	74.51721488973703	162	129.3169199204569	209	1	4.6283868220528905	0.0770534267890717	58.721868465068496	162	129.93224244209287	
163	1	5.338287263917537	0.07474979469784779	65.47522772837466	163	129.9952390041363	52	1	4.637057508795154	0.08295337060845204	53.78642552359971	163	132.34768521856887	
164	1	4.902585623654023	0.07626599553313897	63.33742153853675	164	133.98808732969962	210	1	4.973887092767602	0.07957748708887741	51.104813966480606	164	129.42557437682748	
165	1	5.5888402038713485	0.08104272958373261	61.2596070537682	165	125.95936292515711	105	1	4.921502042419061	0.08138766910551697	66.83730047516597	165	129.57077982758938	
166	1	4.9109159840487155	0.07864519077928431	58.83350020573385	166	134.74054223646084	211	1	4.611440060512947	0.08235513263367875	51.305095485278855	166	131.73534759875332	
167	1	5.397003583618844	0.08444471805962582	56.93478002353201	167	127.35600334720108	26	1	4.83661900985703	0.08060251881164884	63.99043678852623	167	129.16750907862942	
168	1	4.6955852107844915	0.07143555150612785	67.02517304248663	168	134.97782418996889	212	1	4.77668975401429	0.08191516107761357	55.244344740944825	168	133.28771735586645	
169	1	5.488052509709863	0.0842297151257006	59.73867606888076	169	127.76215308090366	106	1	4.869734599456599	0.08046587900522907	52.190096479621104	169	131.37537027427206	
170	1	4.725897920623635	0.07300271437838593	75.70214230734634	170	132.07265308639384	213	1	4.916372503717444	0.08232759381898455	45.398387990817405	170	130.86965259548057	
171	1	5.480413003934661	0.08132333758822483	52.30239586729545	171	126.40324796037216	53	1	4.768262445149737	0.08155391000630058	54.47478913771654	171	132.58973961805424	
172	1	4.838865769870958	0.072487640241067	58.204470206338584	172	134.6260294284985	214	1	4.837648515813533	0.07997083857689415	65.75466694527542	172	129.7816151986844	
173	1	5.551114663828973	0.07776839788222953	75.61390138175217	173	124.58954650820206	107	1	4.537863936687377	0.08068574362133582	63.56596994409481	173	129.93857725898928	
174	1	4.99380767847525	0.07608186577594302	64.17459346918126	174	133.0642822627665	215	1	4.783224275798238	0.07987616519237015	64.71560162152207	174	130.47050311312486	
175	1	5.370800034351844	0.08264534954518535	56.59431938462121	175	134.75039834147054	13	1	4.658312759130369	0.08154032099532188	65.65356457083166	175	131.32565281590394	
176	1	4.763447211498458	0.0749088263444854	50.72170551504073	176	132.5749701089151	216	1	4.746625149503248	0.07985111840967819	66.86158585880113	176	131.29792312757752	
177	1	5.461377140872229	0.08036431573361524	72.37952816961158	177	124.60164838727535	108	1	4.848672918231216	0.08456756269167437	47.21247826435608	177	132.67148577343988	
178	1	4.486236227266891	0.07295830766037209	61.341523912957484	178	135.9880144791919	217	1	4.745498894308489	0.08275538269806827	60.02222919199472	178	132.14137449919886	
179	1	5.504122587831481	0.07932920434460554	62.837832868629725	179	124.37664109597421	54	1	4.76853529669598	0.08136026808512113	60.57947559396293	179	130.75759920174883	
180	1	4.818487573110083	0.07424523406159014	64.29592678457801	180	137.42624802672105	218	1	4.832038347066064	0.08366625452048419	61.40506922701641	180	132.78180771851797	
181	1	5.2233504659203716	0.07557800150112866	78.4559811241887	181	124.75611649470234	109	1	4.720454674188325	0.08220486349750462	59.228329645662825	181	132.62945122810083	
182	1	4.848531864553647	0.07842874593564302	62.17057725039601	182	139.1868163774843	219	1	4.615143207882474	0.07687274500744389	70.27650037502855	182	128.82314043901673	
183	1	5.377616210286143	0.08464047748355955	59.95786683130363	183	126.70491040346737	27	1	4.806767929243516	0.08231901461647341	61.818637514176544	183	130.98134444752316	
184	1	4.766580550455429	0.07335862793368832	74.51960666772304	184	141.17549778672003	220	1	4.731398506790563	0.07924428871392561	61.00137174372243	184	131.33291836374985	
185	1	4.9904682057390755	0.07400384620903439	65.08133429205463	185	128.83493704501137	110	1	4.860172827752266	0.08433155083126186	60.59995997385287	185	131.3590569563464	
186	1	4.699203954841781	0.07288266781493392	77.12628918588567	186	138.45232696217548	221	1	4.596686708221345	0.07970443850131861	63.45495316055084	186	131.0955954817258	
187	1	5.599543077273622	0.09224474331440095	70.50690976559888	187	136.5623538342248	55	1	4.632718108370221	0.08156303967287007	64.77136571656085	187	131.07893698784798	
188	1	4.737989197378149	0.07792670008808389	55.57905589549417	188	134.4692212616499	222	1	4.731353734921965	0.07817983578296667	60.79616218107691	188	131.6505081110157	
189	1	5.445792580651415	0.08449932735405924	55.803695447869735	189	130.45894556104327	111	1	4.783178517791283	0.08104015388711869	49.35376360308104	189	131.14083524430126	
190	1	4.711513997891632	0.07613283787038398	57.54029883058845	190	136.41275657095008	223	1	4.615271008708236	0.076806551820613	56.79623030133842	190	128.48141931905855	
191	1	4.833439669000787	0.07988439889214369	67.67482253977946	191	131.09534006144668	3	1	4.731622378659434	0.08095229367164565	53.07361521901498	191	131.38892024787995	
192	1	4.820299244171539	0.0782577526895283	76.2066640904083	192	133.55429048396488	224	1	4.682042494213758	0.07807490997631147	58.88638013007139	192	131.23168243083893	
193	1	5.457740713632648	0.08242616219460286	55.52562118881762	193	128.7593142427834	112	1	4.7792922824035875	0.08210717291526297	58.68368409519817	193	131.65551178566363	
194	1	4.715201810641016	0.07450071941146014	58.82375739736648	194	136.5041992362046	225	1	4.777374355047661	0.0828335928051765	60.8179214754664	194	131.17918174892418	
195	1	5.42764407684379	0.083382574640822	67.05716143280745	195	129.23032217817675	56	1	4.6280869339915105	0.08161371369145012	55.5824701469901	195	130.03158457879928	
196	1	5.123108292235118	0.07599091439495316	67.4787759984967	196	133.19001209214528	226	1	4.637272541774936	0.08018931009952109	58.22850214131256	196	130.4252298372283	
197	1	5.432184607368897	0.08353439634298077	67.21012752481303	197	130.67218324278366	113	1	4.700838629603537	0.07648007706845356	68.06508938959995	197	130.1522152746337	
198	1	4.656967755153607	0.074728498808578	62.741529925433134	198	134.77454280471883	227	1	4.841302116604275	0.07569009135344133	63.694381597311974	198	128.53258247893902	
199	1	5.362160307148773	0.08227218548129263	72.58093681904734	199	122.48620040371607	28	1	4.7142237559249605	0.08060163252733712	55.65757055279383	199	129.60674629425785	
200	1	4.839099927404778	0.0743137752954485	84.58068318340233	200	130.1685588988227	228	1	4.918839153941638	0.07830963864686397	53.19198532469682	200	127.53493765565489	
201	1	5.493720677277803	0.08606833689463424	54.43321008000217	201	132.09449592033477	114	1	4.761995466584624	0.08026485665881938	60.71082497344906	201	130.80493865818406	
202	1	4.804412372317539	0.07487055214457639	63.77381418318621	202	130.9488943454769	229	1	4.648352159151931	0.07976465570255073	47.49982225393449	202	131.27067613157362	
203	1	5.511281593421847	0.08924211673064956	65.37059067860179	203	131.4335089162777	57	1	4.710404341091365	0.08004622556552655	56.06286224472796	203	130.7748388437631	
204	1	4.8420053649621195	0.07665429203812346	57.46119720537752	204	132.25964623045286	230	1	4.769172071729619	0.08391809641152012	65.96963228540794	204	132.86476248545821	
205	1	5.545573523241725	0.08439721530886667	77.04194956843345	205	128.05352077600486	115	1	4.734713975949258	0.08066646131731608	50.04333574133298	205	131.39551260818655	
206	1	4.828352083431535	0.07375679540908316	66.19661969128816	206	130.724923269015	231	1	4.806121075797236	0.08364182526237046	55.6360439569375	206	132.3566331693403	
207	1	5.600672080655521	0.0820059472207531	66.70701226356044	207	129.71581045169486	14	1	4.752490304920703	0.07945401534587024	60.03678965927459	207	129.81252820163735	
208	1	4.87395940966555	0.07433490044419672	64.18491444652683	208	131.6604365615642	232	1	4.916082472191361	0.07978840949594067	66.89107488415202	208	131.2611613631644	
209	1	5.487510426302566	0.08320583553768018	63.31509321128959	209	127.64023575483847	116	1	4.779018198492621	0.08114497330131684	47.00676448685028	209	132.94014413798266	
210	1	4.7816689937566075	0.0739507542921681	63.891029586905	210	129.1651289289503	233	1	4.790878167963486	0.08450271672371618	63.71414567452872	210	132.663185961413	
211	1	5.439867702411194	0.07748281560681206	81.34986243901352	211	125.16873899755636	58	1	4.82639458670186	0.0826374535141134	60.30871434444241	211	131.49309770160787	
212	1	4.945794096687819	0.07760172493454491	53.567111022098416	212	131.87335333398195	234	1	4.937296336536108	0.08220815676956135	49.118859315003974	212	130.54861780234484	
213	1	5.583098843190281	0.08043399736101854	71.98624171710564	213	123.94837283482948	117	1	4.857056817846349	0.08256341994675584	47.36863414166517	213	131.36861194009072	
214	1	5.0487711291020005	0.07816692111447257	76.0752092635655	214	132.62454718860212	235	1	4.680859031240518	0.0811114398540248	48.85258523720024	214	131.29056770832028	
215	1	5.3815520396265635	0.08339308475571254	51.765472167546015	215	123.03771827213978	29	1	4.641491218316512	0.07728103489529273	59.00155837513875	215	130.25502573041248	
216	1	5.179629552894028	0.07576057064464231	58.35196309247838	216	130.7209798259801	236	1	4.686650544574229	0.08322375301363888	62.71728727602295	216	129.5087761183244	
217	1	5.520287054929694	0.0905237577217492	63.93231605005834	217	133.75094271766696	118	1	4.992660788640605	0.0860538114052104	57.87194264374252	217	130.7957685546626	
218	1	5.082953806090882	0.07830464858503189	68.5448292075249	218	131.85141519956562	237	1	4.880381841075423	0.08332009598733092	72.90765325527371	218	127.54644349306118	
219	1	5.4887152015304155	0.07974041055202308	61.20927950983713	219	126.54054453216102	59	1	5.065804804409468	0.0892300715244568	47.639803805832955	219	131.2857335487489	
220	1	4.8774301795852955	0.07790082946469823	61.13949323089601	220	132.18171468312028	238	1	4.995004995000348	0.08565284356206186	54.48385013205003	220	130.23725415457176	
221	1	5.584034129596795	0.08883852280723158	57.89355892380348	221	129.03819268023494	119	1	5.027096047696334	0.08687571589263833	50.7324365055871	221	129.4068742215214	
222	1	4.8482967933275685	0.07787741597904041	60.60418260833133	222	131.15458095085222	239	1	5.077740202498166	0.08453175446694745	59.15729195368757	222	128.1667969681204	
223	1	5.5097633005673075	0.08363979284648577	65.6407394129967	223	131.2756958889663	7	1	4.806583096198928	0.08105702590254492	61.03335481239562	223	129.38213407453588	
224	1	4.9007115833408665	0.07527546002787763	73.53135601182535	224	131.23033931334027	240	1	4.887203346747598	0.08219204008815698	54.61208613769576	224	127.86369506532445	
225	1	5.528343818753482	0.08120803062638884	65.0309285923909	225	125.05794689657874	120	1	4.964996772765414	0.0864248791484944	55.46094075799609	225	129.63824390740524	
226	1	4.419225398186141	0.07090867884694464	52.58905633906052	226	129.49917386901498	241	1	5.01680630111809	0.08459002996953237	58.793396135756076	226	127.16570874306193	
227	1	5.4711179682337	0.07830527461009945	80.37490997761913	227	126.2750716551203	60	1	5.143662493438775	0.08156240608153574	67.4243797484919	227	126.75797618282917	
228	1	4.649086919331137	0.07541792190087858	61.695009983473504	228	133.61174843644412	242	1	4.985392799101511	0.08655067030805962	49.15784316311744	228	130.23869631265003	
229	1	5.378483912961999	0.0875281801538276	64.98252328958044	229	131.52120627908306	121	1	5.093153782692756	0.08930889814025957	59.99459549545357	229	131.20492486087468	
230	1	5.002551301168301	0.07612380218990415	59.057211886171515	230	132.4443645663737	243	1	5.066780162528823	0.08956360240851259	54.778408421356424	230	131.44858093018817	
231	1	5.36020583188227	0.08507102594002333	54.01890154559573	231	124.4696583915577	30	1	5.0028516254457	0.08647679436883866	48.13476421355155	231	129.4813501966061	
232	1	4.501706146624136	0.07560657997990511	68.00969303943256	232	130.93029797714843	244	1	5.08274712316022	0.0871946875222604	51.48373447095856	232	130.97125364266137	
233	1	5.492453369057748	0.08712797149332763	53.4319953209564	233	130.6738009945309	122	1	4.947164285427124	0.08267734735982675	53.89632178597841	233	128.08623771120423	
234	1	4.95869407832831	0.07396459157081578	52.68921208275604	234	132.52600348175912	245	1	4.925137903860405	0.0856385987070688	63.75388795783795	234	130.5598962361224	
235	1	5.576125262081189	0.0784166878442261	55.74882034557697	235	124.29379949033714	61	1	5.039103442724742	0.09016045277934319	50.64948716537654	235	133.45882606139742	
236	1	5.072640207800841	0.07753681519567768	64.37465144798439	236	133.1202048113966	246	1	5.0155985113814205	0.08492222393346684	59.738172396943646	236	128.78118815025383	
237	1	5.315134313437733	0.08377816291655142	53.62272778862442	237	128.76556971120883	123	1	4.984746675175078	0.08414713832827479	65.67472435471603	237	129.22535328147487	
238	1	5.079029702164785	0.07821491534821563	72.70574846084666	238	133.87303212656903	247	1	4.946528031996415	0.08520494745256796	51.375443377903736	238	129.456048778836	
239	1	5.147740142052702	0.07756294030934412	51.04734140439672	239	130.2176756647956	15	1	5.0076115695685814	0.08073760208741827	65.15185294835364	239	126.42226203242167	
240	1	4.993109508870179	0.07488541831970809	78.5163988277199	240	132.80865851583297	248	1	5.060933641045446	0.08143033156586216	68.05736067218528	240	127.02751964082887	
241	1	5.556605136503761	0.08592286198323468	60.92893766366418	241	130.04746839487854	124	1	5.015397269619226	0.08483032646843486	57.39270308353505	241	129.46509011371717	
242	1	4.870446132864225	0.07398871774856941	73.98206434906037	242	131.60880259942118	249	1	4.941834606677928	0.08396079686294738	59.534175209727636	242	128.76126585897472	
243	1	5.570472041824867	0.08318724487176668	73.27465898186097	243	125.11784462938112	62	1	5.07743081998779	0.08711224385852975	56.70743884030892	243	130.7118558946374	
244	1	4.5489696583708366	0.07184528411067878	73.3023708522471	244	131.0973775707772	250	1	5.0900428581716755	0.08880057429233933	69.41528567999809	244	131.790586228692	
245	1	5.472315555614294	0.0837770452882393	60.99473867771063	245	129.04198943695926	125	1	4.964060204120136	0.08332565874263606	56.94978478102388	245	132.00780749086832	
246	1	4.762449041794703	0.07252026254627437	70.38468343421452	246	132.5741069159588	251	1	4.993957311656803	0.08053687560963091	65.48189085981174	246	126.76994712314354	
247	1	5.432007561353316	0.09043615969702405	60.50046246278439	247	132.02754594717243	31	1	4.9906674518574965	0.08266766228166032	69.87109597038568	247	128.48777490545538	
248	1	5.087349796000503	0.07857704779909222	59.77343659287471	248	131.9588114350271	252	1	5.123423266507535	0.08798552606105212	56.69531865100026	248	131.14399433423128	
249	1	5.383522115519593	0.08069147173992393	61.66788329312149	249	127.26512887419285	126	1	5.116659844455492	0.09004050501417661	61.446184838139516	249	129.49416930479913	
250	1	5.11943645244669	0.07568324001903727	86.55968523071589	250	131.76784099237503	253	1	5.048567216608825	0.08113672569745539	65.54276476130528	250	126.28339547370707	
251	1	5.656748500975654	0.08176526884608551	68.43392885085565	251	123.90650911401912	63	1	5.008564645542759	0.08341954339105115	55.549074564752054	251	129.37063010815476	
252	1	4.795795046890752	0.07807854170090085	56.50828706164997	252	132.13466861781737	254	1	5.1608108666115955	0.08978344361421248	66.97375394156607	252	131.77179715421747	
253	1	5.434546324089149	0.08490469296605134	55.811133526164554	253	128.4591478211082	127	1	5.175822696992342	0.0877429765039825	55.22751725120539	253	129.7576579993021	
254	1	4.835449648471391	0.07602138530501748	70.03584804655179	254	130.86305646868198	255	1	4.971117805537972	0.08459497553416424	48.280503081715736	254	130.1525266197308	
255	1	5.058475982336065	0.07834811667125216	49.29967845398347	255	131.08938957756652	1	1	5.1524613307606035	0.08561843409792566	59.15521569875143	255	130.5356232825455	
