index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)	second_ratio_SNR (division)	probe_index (division)	mean_time (division)	mean_total_iterations (division)	total_iterations_SNR (division)	order_index (division)	success_ratio (sequential)	success_rate (sequential)	mean_second_ratio (sequential)	second_ratio_SNR (sequential)	probe_index (sequential)	mean_time (sequential)	mean_total_iterations (sequential)	total_iterations_SNR (sequential)	order_index (sequential)
6875	1	14.001680201638802	0.16874306796595243	28.94880381809565	48	32.196700307573195	102.94	289.68245337499405	28	1	14.6376450955738	0.15594837477845253	24.160103453994548	48	32.60575505375132	102.86	305.3665834344094	
7187	1	14.897579143337525	0.1596924088312904	24.526651147450924	48	31.757330126556273	102.06	608.5827495158344	49	1	14.550957453015394	0.16024880496563554	25.173671743149892	48	30.895666937658305	103.19	267.78306848985045	
7343	1	14.55667641967993	0.1511878447903877	21.68757950443585	48	31.95119890414099	102.19	683.022766280493	80	1	14.363894913755571	0.1627040559050987	32.24923381960234	48	31.782503149236046	106.09	152.48552070954682	
7500	1	13.74532658900779	0.14134406939551736	28.429264928212106	48	32.79507134980864	103.79	184.05637746064923	14	1	15.185567636582253	0.1968251124598176	31.928799223338917	48	31.49506176509083	102.72	148.99888018733256	
7812	1	14.41420664217749	0.1573022744404211	24.577931609635403	48	31.708061028403282	102.85	237.84163218066575	50	1	14.067863372858577	0.1524936594325463	31.229653054867736	48	33.97401748645281	103.75	202.97367231210012	
7968	1	14.274498608178506	0.16062162041139655	24.894817801891975	48	31.590459950020787	103.03	303.8465279562259	81	1	14.287959536486424	0.1521665966363573	24.948660680978787	48	33.28775584910494	104.43	124.74674003209981	
8125	1	13.475999245321887	0.14517477744918975	28.76150132379174	48	31.17890747082967	103.22	234.36335971321873	29	1	14.036663765716337	0.1401751847694982	30.468451181074258	48	34.37621293496017	102.26	346.58150196401795	
8437	1	14.282653717034032	0.16328488228913096	26.488465633112945	48	33.65109112183198	102.07	706.603907935259	51	1	13.793293700611803	0.1331017993452514	33.40765489612994	48	33.718639210932366	103.84	150.44143744983944	
8593	1	13.821891111066387	0.16344180724637866	20.186937054989745	48	32.14287397186204	104.29	149.4203743040031	82	1	13.65709759362861	0.140043218199604	34.49015785333679	48	34.494671970813485	104.23	128.16904083477593	
8750	1	13.525576865851797	0.15172012919817016	36.24092273682641	48	32.03782483862674	102.53	337.05754765654996	19	1	14.251104460610827	0.13678541920439893	38.310405518284874	48	31.79092912382664	102.99	226.57855945392438	
9062	1	13.17366847144163	0.15303152954211324	29.358725208020218	48	32.572248136430645	103.94	215.04745404029862	52	1	14.46236170375971	0.14409524414463143	28.6937951289632	48	34.99681387400449	102.13	516.4323648950692	
9218	1	12.776940178318041	0.1705359637351638	28.186498391478512	48	32.09019754307505	103.47	215.43090522070796	83	1	13.896995469605017	0.13837385151422044	28.077487451218477	48	34.750011937426606	103.42	184.71564335732074	
9375	1	12.513295376331525	0.14389169733048537	29.51620131904815	48	31.62800550847197	104.6	136.39702348389855	30	1	14.080937227173902	0.1336760631647728	40.99451688933045	48	33.576731970839894	102.29	323.7188481786074	
9687	1	12.51392173795737	0.15230204814823434	30.932370632908732	48	31.68662714539315	102.81	346.39135657307855	53	1	13.872126735716344	0.13373746719619045	39.07897896494362	48	33.72133904261383	102.56	362.9377867570901	
9843	1	11.551479166904961	0.17266912790789266	33.78342460808179	48	30.853770463439837	104.1	194.58953995223774	84	1	13.458044546097085	0.12451411248173262	39.48245708731053	48	33.467482938579096	102.93	211.90214730970646	
10000	1	13.46221157217918	0.15233927627887445	32.35771666125897	48	30.42713041290554	103.6	230.96251217112606	2	1	13.895643715768859	0.13297492577031927	31.55657180605788	48	32.25037566693279	103.09	145.20444396653636	
10312	1	11.592052488789767	0.15684515402408997	28.89148930733488	48	30.702258919129903	103.95	213.25452459647735	54	1	12.6004888989749	0.1261594221394127	41.9680514629734	48	31.84809934966766	104.79	121.81716034760142	
10468	1	11.452654725366438	0.1645307425088126	31.097233615590515	48	30.536165281516737	103.32	185.2195224348731	85	1	12.050660978719792	0.12825892635535613	39.17162126358989	48	32.85563007568191	104.81	134.32155303236095	
10625	1	12.635994895082005	0.16138528965930893	31.523086756668842	48	30.47576088947619	103.61	224.27343099651756	31	1	11.623717032222375	0.14788120004883754	27.861612960475995	48	33.27581517614996	102.15	846.4192016703173	
10937	1	11.772323268036306	0.16737456725467872	21.800225843597193	48	31.282871425330864	102.96	280.3588588302879	55	1	10.134895458530004	0.13529758540490905	39.08547737726482	48	31.43924037373728	103.06	274.0943774032764	
11093	1	11.415134184871642	0.16624157860351388	26.171288391769146	48	30.77112609682207	102.53	370.41810702423123	86	1	11.042524762818173	0.14274814217344695	30.924217764890397	48	32.60635580946965	102.37	312.566550712	
11250	1	12.903891813802668	0.14376189143625506	34.72558340130993	48	30.529759246339207	103.27	239.53542497309493	20	1	10.246321570566339	0.143779593608409	29.434365497109162	48	32.01659946455604	103.94	169.0843935344878	
11562	1	11.766090128316138	0.1695384758736698	30.26436266051258	48	31.48563370214554	102.95	295.85705189658944	56	1	9.218374063188355	0.14618057336287588	30.456367573404318	48	31.59026200579983	105.44	109.07496884430054	
11718	1	11.269383339354198	0.16772884415458444	23.68460363600756	48	30.973271225147023	102.95	301.2355472859715	87	1	9.43796894908589	0.1477568569379362	30.656445467805785	48	31.19445541185012	104.61	113.63651949110037	
11875	1	12.365983652192114	0.16137691578189536	29.635571352249123	48	31.279867868468255	104.42	197.47634189853346	32	1	9.41743732696607	0.15886767499031249	28.67332710727445	48	31.068521694444815	104.09	171.36360215748851	
12187	1	11.265955409343997	0.13436379659799647	28.827367444607273	48	32.43336322008293	102.83	302.2925474647925	57	1	9.186532543312754	0.14733873618087098	31.869180668171417	48	30.921490189626823	104.46	134.0139992511389	
12343	1	10.788883134794792	0.1518248547560148	31.227764423683755	48	31.591722438703037	103.17	282.40117039723066	88	1	9.142272037418957	0.18262852173367444	24.915687685219698	48	30.541875457844164	102.95	331.94281680386604	
12500	1	13.405364826991718	0.13181903221732788	41.98430259513108	48	32.30758715070203	102.92	259.02357262749166	15	1	9.098353198087725	0.1627109987701564	27.58083498968388	48	30.470455076776386	102.36	582.1239842653629	
12812	1	11.240501776038819	0.16827677746374356	26.391934881732727	48	31.17414585839579	103.48	282.29638872316457	58	1	9.035219284756607	0.1737921771604118	22.03370781062485	48	30.735714415865296	102.3	593.6962883356314	
12968	1	10.65757220501678	0.15462048482939383	27.937126564454985	48	31.24750758845535	104.76	128.87515985984552	89	1	8.96426842601603	0.1621180600538855	23.858955546570225	48	31.501960918269337	103.12	302.81815928496013	
13125	1	12.701799845011147	0.14456370859925674	32.29030777027538	48	30.954870797184434	103.55	264.6251528091205	33	1	8.835873647003213	0.14524918902131226	28.215799525531803	48	31.50117818266764	102.52	376.9526230207376	
13437	1	11.191816543740181	0.15377858181554335	32.2571391408491	48	30.71575840364705	104.24	213.23274639908098	59	1	8.83220575506912	0.14610087598291072	24.79728730347254	48	31.020538219884642	103.45	202.38676048854708	
