index	success_ratio (division)	success_rate (division)	mean_second_ratio (division)	second_ratio_SNR (division)	probe_index (division)	mean_time (division)	mean_total_iterations (division)	total_iterations_SNR (division)	mean_total_iterations_failing (division)	order_index (division)	success_ratio (sequential)	success_rate (sequential)	mean_second_ratio (sequential)	second_ratio_SNR (sequential)	probe_index (sequential)	mean_time (sequential)	mean_total_iterations (sequential)	total_iterations_SNR (sequential)	mean_total_iterations_failing (sequential)	order_index (sequential)
114	0.99	21.218681012505716	0.8423357660086273	103.18739593851693	12	39.11222730468674	120.27272727272727	110.0859853471397	112	106	1	21.09081705819318	0.8072262527930127	87.63280574686976	12	38.78902995927795	118.58	127.79610452546743		
115	1	21.200814111220325	0.835213041917282	103.11703421170765	12	39.598016881776005	119.86	130.2631889844334		155	1	20.793479164919983	0.8074423554128568	84.31981851892567	12	39.57959659194675	118.89	108.87152887761968		
116	1	21.46936321868296	0.844755019922086	102.86624009126781	12	38.79885558531922	121.2	116.98493673141526		87	1	21.99542495157785	0.8067045255304817	92.3483105751515	12	41.371443521832134	119.37	107.35623668149235		
117	1	20.711652375610747	0.8500772402230277	110.34304300269785	12	39.463023254518596	122.92	123.79230987426239		243	1	20.764119601365042	0.8424398256636073	98.90075546258251	12	39.433487389686725	122.78	113.77841272696632		
118	1	21.021210401283692	0.8462547467216598	97.67145307839844	12	38.447860597811385	122.94	99.59017255214951		215	0.99	22.533287811586344	0.8123486659420806	96.7877742146391	12	41.2460228478509	119.74747474747475	93.7271254207114	100	
119	1	20.391517128895686	0.8540646966841007	95.94958754440971	12	39.20831790909055	125.07	82.96668983100743		244	0.99	21.346788278642826	0.8405549335554814	94.29218143260803	12	39.6655232098128	124.06060606060606	84.24823936779106	107	
120	1	20.824222735946055	0.8645136350421655	106.22225535526165	12	39.439710154611944	124.69	102.29759005235537		82	0.99	20.749062100442146	0.8429165003722217	96.98664130404917	12	37.618303130020564	123.79797979797979	87.33411767573848	105	
121	1	20.37448299749162	0.8437358395687	90.56472526380067	12	39.63529859100899	122.48	105.08251035023167		245	0.99	20.35027133696947	0.826763626037805	82.02190259830833	12	38.96528948123768	122.39393939393939	74.14590066014429	109	
122	1	20.033656542958212	0.8699328761173598	110.74069175689674	12	39.31445773077394	128.19	89.00761588671583		216	1	19.836940350311753	0.8513848716902603	92.4068741158255	12	40.01741632980331	125.9	84.39237808935354		
123	1	19.952114924172694	0.8581478137710192	91.65679541098464	12	40.106307304169434	125.85	94.18030315012761		246	1	20.43151356656622	0.8562400629213656	98.64751216782895	12	39.1714095623851	124.73	91.46688502452984		
124	1	20.447388868446463	0.8697255556053028	105.19252952812033	12	38.43260573234925	127.3	93.35333333333334		83	0.96	18.5028139696282	0.8749132631309405	95.32374724499836	12	39.44635080693636	131.03125	79.80958428295705	112.75	
125	0.99	21.835987471924767	0.8375269426334574	111.55911134153615	12	41.44134385365358	122.77777777777777	90.04098635063484	100	247	0.99	20.85703450891737	0.8495960474156135	88.76888962306161	12	39.92746566998443	127.28282828282828	80.28686945325457	101	
126	1	20.217131997671274	0.8883207064577963	118.62231567119343	12	38.68643045246843	129.4	99.64587356527436		97	1	20.218767059619353	0.8538842712275837	98.64200577158321	12	37.56099113608872	127.24	77.93580445756734		
127	0.99	19.62961494232022	0.8928065823830775	121.9067586562876	12	39.068866507005204	131.42424242424244	92.26051968371864	112	114	0.96	19.233466231264615	0.8609711676900164	92.86322701788579	12	36.83215968204944	128.82291666666666	83.99275808518341	109.25	
128	0.97	19.486911625839173	0.8032983569348175	114.648035587366	12	39.67759481012861	118.91752577319588	81.14831297135858	112	2	1	20.242095461673735	0.8286075395402905	92.75323649640238	12	40.979855900098485	124.45	72.71988964305585		
129	0.99	19.48128615844806	0.8908325497249704	115.39173906081834	12	38.62950376692386	132.86868686868686	83.20374268703154	128	129	1	18.985779651051107	0.8849690476667458	108.47924894603804	12	39.1520556342524	134.15	76.61734878053146		
130	1	21.366151742442945	0.8787038772708813	117.7207511354443	12	41.40245767602747	129.12	95.43034818366496		128	1	20.563438206879017	0.8465032709467912	94.3273167826416	12	36.77350430720908	124.56	84.97645979600176		
131	1	20.34670790266694	0.8845263167105096	113.26782536679526	12	36.86974403456401	130.45	79.34130968105039		136	0.99	19.72504482964551	0.8499195279772139	93.78903136930265	12	38.56986446069336	126.75757575757575	74.4739533150376	128	
132	0.98	19.657005315433523	0.8872663801242627	111.71966086847209	12	39.46321872554896	130.07142857142858	90.64853915038218	106	68	0.99	20.12358728348432	0.8708158186696319	107.19502751129953	12	38.726828033459036	126.48484848484848	94.16864270312676	103	
133	0.99	19.52277657262643	0.871099154530561	102.13229697372158	12	38.497431760429166	131.08080808080808	69.81750702683779	116	156	0.99	20.955485468739255	0.8638564328213956	109.5467185543259	12	42.60217986940769	128.41414141414143	74.20174787825161	145	
